id,original_text,lang,retweet_count,original_author,sentiment_class
1.25E+18,Happy Mother’s Day to this beauty! Not sure what I would do without you. #motherknowsbest #mothersday https://www. instagram.com/p/B-DPJj2hIxs3 GMj8Yar8RcsxR41Inyi9Y6_UaU0/?igshid=t5qd0s138aga …,en,0,LToddWood,0
1.24E+18,Please support your local businesses where you can at this difficult time. We ordered a takeaway breakfast for everyone from our favourite #vegan café @SageCrawley ! Stay safe and happy #MothersDay ~ CH pic.twitter.com/gdzbyH9bDg,en,0,Localawareness,-1
1.24E+18,"Happy #MothersDay ! Here is the next chapter of #TheDogWalkingConsortium , chapter 4. Pic by @corrinacampbell . #Parents and #Teachers , if you have 7-12s to entertain, there are short videos of me reading all the chapters so far at https://www. facebook.com/barbarahenders onwriter/ … Can be viewed by anyone. pic.twitter.com/ZMTwjiRpBZ",en,0,osvaldscans936,0
1.25E+18,Happy mothers day Mummy #andycrapp #mothersday #boredaf #cartoon #comedyclips @Egypt- Cairo https://www. instagram.com/p/B-DK8-wh0i-/ ?igshid=pmck9oubj827 …,en,0,feliwilco,0
1.25E+18,"Happy Mothers' Day to this Mamma Witch! I am so grateful once again for all presents given, thank you so much to my wonderful children your kindness is so appreciated. I also received from wee Rio in Heaven a… https://www. instagram.com/p/B-C0UQ6H6Us/ ?igshid=1drms7wh9f8q2 …",en,21,ShadowDogDesign,1
1.24E+18,"In beds of their own; To the mothers whose children are shining in the sky; And to the mothers who shine down on their children; To mothers, biological and non-biological, and to the guardians to take on that role; And finally: Happy mothers day to me. #othersday #MothersDay pic.twitter.com/0KQeLXAxY2",en,0,JoeMcClure,1
1.25E+18,"From us Darling Mums to all the Mothers out there, Happy Happy Mother's day! ""Mothers are like glue. Even when you can’t see them, they’re still holding the family together."" - Susan Gale #MothersDay #staystrong #MothersDayShoutOut pic.twitter.com/ELOJLUpSpI",en,0,AL_Bee13,1
1.25E+18,"Happy #MothersDay to all of the amazing mums out there! Why not show your mum just how much you love her, by testing her smoke alarm! pic.twitter.com/gS7cRTaXVD",en,0,PrettyMiniMeUS,0
1.25E+18,Happy Mothers Day ! We hope all the lovely Mums out there have been spoilt today. What would you like to thank your Mum for? pic.twitter.com/WVkc8TxRDr,en,0,LToddWood,1
1.25E+18,Happy #MothersDay to all the mums out there self isolating. Very odd day. #coronavirusuk #keepsafe pic.twitter.com/rAUKmp4MgC – at Bearwood Lakes Golf Club,en,1,impossible8118,0
1.25E+18,"Happy Mothers day to all the Mothers in the world, we at The Overflow Properties we celebrate you all, thanks for been there for Us. #theoverflowproperties #mothersday #motherlylove #abdulazeezoenilari … https://www. instagram.com/p/B-C90RPDwNr/ ?igshid=1a6in4s2u3058 …",en,0,abbah_DDA,1
1.25E+18,"Life doesn't come with a manual, it comes with a mother. Happy Mothers day to all the mums, hope you have a fantastic Sunday and are being spoiled by your kids! . . . . . . . . . #motherhood … https://www. instagram.com/p/B-Cg5zmnhO5/ ?igshid=1wrjfgkq7759q …",0.635866479,en,1,0
1.25E+18,"My mum is in a care home. The first Mothers day apart, I was determined to drop her flowers etc , then got over a gate , and played her favourite song #patsycline Crazy and was able to watch her waving her arms and blowing me kisses Happy and sad tears pic.twitter.com/uFzAuRGeVd",en,0,LiTtLeCrAfTyC,0
1.25E+18,Happy Mothers’ Day I hope all the mums are feeling especially loved and appreciated on this gloriously sunny day I have been treated to a fun afternoon of tennis and water fights #MothersDayShoutOut,en,0,lisabornegraves,1
1.25E+18,Happy #Mothersday to all of the wonderful mums out there! What did you get your mum this year? Hopefully it was something both useful and #beautiful ...something like our Scandi saucepans! Here on Amazon - http:// amazon.co.uk/Tower-Scandi-E ffect-Handles-Pieces/dp/B07RRXLVDX/ref=sr_1_6?keywords=tower%2Bscandi&qid=1584453304&sr=8-6&th=1 … pic.twitter.com/p12hO0Oowo,en,1,eBooksHabit,0
1.25E+18,Happy Mothers day to all the Mammys and Grannys out there sending you all a virtual hug This is my mammy only a few weeks ago when we celebrated our 21st birthday so much can happy in a few weeks #rapidcabs #waterford #MothersDay pic.twitter.com/WpRPnzLAdw – at Rapid Cabs,en,0,kendra_deveau,1
1.24E+18,"This week is always hard. My Mums birthday & Mothers Day , all within 5 days. The weight of her loss is always heavier at this time. Happy #MothersDay to all the Mums. Past, present & future. The fur-baby Mums, the step-Mums & the grieving Mums. All Mums everywhere.",en,0,andreaanderegg,-1
1.24E+18,Happy Mother’s Day to my beautiful mum lisaoridal and equally fabulous sister Kate. Sorry we can’t be together but thinking of you always. Couldn’t resist a Bled pic in there! Loads of love Han xxxx. . #MothersDay … https://www. instagram.com/p/B-CWuZWHhId/ ?igshid=ezokrtqq9fh4 …,en,4,andreaanderegg,0
1.25E+18,"For being the frontline in purchasing and deciding what we consume, for being the advocate when we are dissatisfied, and for being the enforcer when we are treated unfairly, Happy Mothers’ day moms! https:// twitter.com/fccpcnigeria/s tatus/1241718350406975489 …",en,0,buckeyegirl25,0
1.24E+18,Work for @NTCouncilTeam Care Call and @NEAmbulance Falls Response Team. Couldn't go in and see my Mam or Dad today due to the risk... so thought I would go a little Love Actually on her haha HAPPY MOTHERS DAY ! #MothersDay #neas #nhs #COVIDー19 pic.twitter.com/z6PFtqsMuV,en,0,LToddWood,-1
1.24E+18,"When #Iykeresa are finally saved tonight, This will be my dance steps Beautiful sunday and Happy mothers day to Love rangers. Hussle and register those sims 4 our cuties. Powers bro #Itcanonlygetbetter #Godaboveeverything #IykeresaOrNothing #UltimateLoveNG pic.twitter.com/npxVYGupyz",en,0,uconnecthr,1
1.24E+18,"Happy #mothersday kopchick13 thank you for all the snuggles, pampering, food, walks & and most of all...the love. Daddy did this as I can’t type I’m a dog love JJ https://www. instagram.com/p/B-CSdXUgy4a/ ?igshid=qm4pca8l30dn …",en,11,PSBlakely,0
1.25E+18,"@thismorning Happy Mothers Day Mam sorry we didn’t get to spend it with you love Martine, Charlie, Kacey & Harley xx pic.twitter.com/qvFIw3g8FC",en,0,glasstronot,-1
1.25E+18,Happy Mothers Day to the one and only rose.leana leanarose #bringingthepartyindoors #corona @St Neots https://www. instagram.com/p/B-C_TKxpi6-/ ?igshid=484gwnmalqtd …,en,0,SaharKaram93,0
1.25E+18,Happy Mothers day to all the beautiful mother out there... YOUR DOING AN AMAZING JOB! HAVE A BLESSED DAY https://www. instagram.com/p/B-CkqwAgHXBQ P5Pltqb0YvMr7kTjEcIzq_Ohlk0/?igshid=ml0nn1kornra …,en,0,christiecottage,0
1.24E+18,Happy Mothers Day to the best mum in the world! I love you * * * * * * * * * * * #mothersday #mothersday2020 #mummy #mum #mumsy #mymum #mymumisbetterthanyours #mymummyismybestfriend #couldntbewithoutyou #loveyou https://www. instagram.com/p/B-CRkQxBpM-/ ?igshid=1pp52zykbfurb …,en,0,yasminefakhry,0
1.25E+18,"Happy Mothers Day to all the mamas out there. I'm lucky enough to be quarantined with mine, but I know many of you aren't. I hope you're all still finding ways to make them feel as special as they are today. STAY SAFE GUYS. pic.twitter.com/XhFmf0oto3",en,0,TBathtime,-1
1.25E+18,Happy Mothers Day to our dear Rosie. Happy Mothers Day to our dear Rosie. Happy Mothers Day to our dear Rosie. Happy Mothers Day to our dear Rosie. Happy Mothers Day to our dear Rosie. Happy Mothers Day to our dear Rosie. Happy Mothers Day ROSIE!,en,0,chic_vegan,0
1.25E+18,"Wishing my one & only mum a very happy Mother’s Day lots of love today & everyday & thanks for all you do for us all year through, we wouldn’t change you for anything! Well maybe just sometimes #lovealways #mothersday pic.twitter.com/c1aO2PiS6E",en,0,gloss_renees,-1
1.25E+18,"Happy Mothers day to you all. Whether you have one mum, two mum's, a single mum, a step mum, a dad who's also your mum, an adoptive mum, a foster mum, a grandmum, you're acting as a mum or you're missing a mum. Have a good day Sending love from our St Mary's Family to yours pic.twitter.com/9jrf5Ttqmc",en,0,KaideAvonBeaute,-1
1.25E+18,Happy Sunday Monty and Angus and all the furpals And Happy Mothers Day to all our mum's whether hoos or furs xxx Hope everyone has had this lovely sunshine. Benny and I have been out in the garden mostly. It's been ever so lovely,en,0,SassyBeadshop,0
1.24E+18,"Happy Mother’s Day mumma. I hope wherever you are there is no quarantine #mothersday @Welwyn Garden City, Hertfordshire https://www. instagram.com/p/B-CWKf_BTNKB bqJbzzSKnTPfncvNECIRFBV1hs0/?igshid=1vbssfz5tyish …",en,0,TheKangarooCrew,-1
1.25E+18,Happy Mothers day to all you lovely mams out there. I know we cant spend it the way we would normally but at least we are safe and healthy pic.twitter.com/IFzlxGdY9Y,en,1,DiscoverSelf,1
1.25E+18,Happy Mother’s Day to all the single mums out there who are facing months of home schooling and working from home. Here’s hoping you get one day of rest before the fun begins #MothersDay #homeschooling #WFH,en,0,TheBookTweeters,1
1.25E+18,"Happy Mother’s Day to all our amazing Flamingo Chick’s Mummies. Our jobs may be tough, especially in these challenging times but the love for our children knows no bounds! Have a wonderful day! #mothersday #socialisolation #coronavirus #sen pic.twitter.com/JU2ODw6nvI",en,0,KaylaJWMarnach,-1
1.24E+18,Happy #MothersDay ! We've got the perfect activity that will keep your little ones busy for a while... Dress up your #SmartCam in cute animal outfits! Download your favourite: http:// bit.ly/neos_bear_o http:// bit.ly/neos_koala_o http:// bit.ly/neos_fox_o #stayingin pic.twitter.com/CckiezCYPG,en,0,babysoftshop,-1
1.24E+18,"Happy Mothers' Day to my wonderful Mother ...and all Mothers out there. This includes those of you single, young ladies out there living the responsibility of mothers already, You're all celebrated pic.twitter.com/npRKq7dvNr",en,0,LToddWood,0
1.25E+18,Happy new week people. Panic less and stay safe. This too shall pass . . . . #hadascakesng #cakesinlagos #smidayngs #naijabakers #mothersday #cakesinalagbado #alagbadobaker #abuleegbabaker #cakesinagege @AIT… https://www. instagram.com/p/B-Euq3rlGpc/ ?igshid=fjb8i0pioyo5 …,en,0,giannismamii18,-1
1.25E+18,HAPPY MOTHERS DAY ! Cheers to all the strong ladies in our life! From the whole team at London Rd Hair! #MothersDay #Independant Woman #GirlPower pic.twitter.com/ZLmqdAW6cc,en,0,eBooksHabit,1
1.25E+18,HAPPY MOTHERS DAY TO THE BEST MUM IN THE WORLD Words cannot express how much we love you ....... You are the best of your Kind in case you are not aware . This is to say thanks for Sacrifices that made us… https://www. instagram.com/p/B-DvNMFnXFg/ ?igshid=ca4gqgne63wf …,0.731267423,1,0,0
1.24E+18,"This post if for the best Mum on Mother’s Day pinkpeonyuk53 You’ve been my rock, my salvation, my advocate and my teacher. Words can not express the love I have for you! Happy Mother’s Day! #mothersday #mum #mom … https://www. instagram.com/p/B-CTgFWHxBb/ ?igshid=9r2prb7ovd0s …",en,0,LToddWood,0
1.25E+18,"Happy "" Mothers Day ""! Today inthismomentofficial released the album we've been waiting for! Here is my art wall in my studio...heavily Maria biased at the moment. . #inthismomentofficial #inthismoment … https://www. instagram.com/p/B-P4SkXFnme/ ?igshid=15c9kpkf6el4x …",en,0,LToddWood,1
1.24E+18,Happy Mothers Day to all mums / stepmums / grandma's / aunties / foster careres who self-isolating or social distancing today. Stay Safe #MotheringSunday #MothersDayShoutOut #COVIDー19 #StayHomeSaveLives pic.twitter.com/AZDOQ0ypcN,en,3,DAPFpodcast,0
1.24E+18,"Happy Mother's Day! We hope all mothers out there are having a lovely day! We know it's a difficult time and some are not able to spend the day with their mums, but how are you celebrating? Let us know! #MothersDay #SundayThoughts pic.twitter.com/kfBjepgnas",en,0,drbob1,0
1.25E+18,Happy Mothers Day . #roontech #mothersday #flowers #art #designer #cad #fusion360 #engineer #designer #create #mechancialengineering #love #mum #momma #bekind #digital #tweet #twitter #facebook #instagram #socialmedia #entrpreneur #life #business #work #loveyomomma #engineer #stem pic.twitter.com/S46r5Pr68u,en,0,theSARiverWalk,0
1.24E+18,Happy mothers day to all the wonderful mothers in the world. https://www. instagram.com/p/B-CV9tDD4tsP 8Kxp9PJ28ql_6s0WK2yzutzHVI0/?igshid=1oy7x250ab9gd …,en,1,W_Angels_Wings,-1
1.25E+18,It sucks if you can't be with your mum on #MothersDay so why not request a Bollywood/Bhangra song for her? I am happy to oblige. Also.. How your community can help with #CoronaCrisisuk #pehlaplay by @djdally Calming exercises from @mookerjee_lina 6-8pm @BBCNottingham,en,0,sharjones__,1
1.25E+18,"@liamcunningham1 @RozannaPurcell , Tara Flynn, @kevinmcgahern @bazashmawy and more reflect on the important role #AmazingMums play in our lives. Happy #MothersDay to all our amazing mums. You are so vital, loved & appreciated! @Irish_Aid https:// bit.ly/3",en,0,christymboyce,-1
1.25E+18,"Sound on Happy Mother’s Day to all the mothers out there. Today more than ever, your household needs you. We’ve got this #mothersday #makeupaddiction #makeupaddictioncosmetics #ceomom https://www. instagram.com/p/B-CmG3mjdRR/ ?igshid=1je3coes7e9qv …",en,0,Mozingo___,1
1.25E+18,"Happy Mother's Day, mummy! I'm all done in now so I'm off for a nap! #mothersday #bestmummy #babyjack #babyboy #scalingdam #dogwalk #tiredlittleman https://www. instagram.com/p/B-CxwFQBoG1/ ?igshid=1ligakuv833wc …",en,2,CreaturesStore,-1
1.25E+18,You taught me how to smile Happy Mothers Day #HappyMothersDay2020 #mummy #MotheringSunday #iloveyou #mummysgirl #babypicture #ThenAndNow #Smile #mymummy #love pic.twitter.com/dMQJGlxx5w,en,0,Tmtisclutch,0
1.24E+18,"Happy #MothersDay ! keep safe, keep healthy and KEEP SMILE @RubyLasala @DianAriansyah9 @RizkiKu09653686 https:// twitter.com/Cryptosis9_OKE x/status/1241697295818559488 …",en,0,TrendyPortraits,1
1.24E+18,"Happy Mother’s’ Day Mum! Xx Thanks for the sense of humour, even in tougher times! . . #mothersdaycard #mothersday #card #mum #mom #bestmumever #illustrated pic.twitter.com/3nUaHmXk7k",en,0,bossbabeslife,1
1.25E+18,"Happy Mothers Day to these two incredible mothers! Both playing huge parts on my life and the three musketeers! We love you both so much and are grateful for everything you do for us,… https://www. instagram.com/p/B-Cu8HKnpsYT Snldz6U-wdKd3uPHEHnkLnV2Hw0/?igshid=1l2kep5bw3n2j …",en,0,ColaMcgillP,0
1.24E+18,Happy Mother’s Day to Mum’s everywhere from all the team in the Springhill Court Hotel Kilkenny. #staysafe #mothersday #socialdistancing pic.twitter.com/khXXA95hvv,en,1,accuratefixedb2,1
